Dataset,Site,Tissue,cX project name,Slide,Condition,Platform,Pixel_Size,Nuclear_marker used for cell segmentation,Membrane_markers used for segmentation,FOV,Region,Region_sizeX,Region_sizeY,Region_coordX,Region_coordY
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,3584,2560,16336,14558
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,3584,2560,16336,11998
Validation,Stanford,Lymph_Node,CCPA-250916-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A01,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A02,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A03,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-1,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A04,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-10,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A01,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-10,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A02,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-10,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A03,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-10,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A04,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-11,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T3, A01,2048,2048,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-12,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T4, A01,2048,2048,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-13,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A01,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-13,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A02,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-13,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A03,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-13,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T1, A04,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-14,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A01,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-14,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A02,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-14,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A03,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-14,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A04,3072,3072,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-15,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T3, A01,2048,2048,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T4, A01,2048,2048,0,0
Validation,Stanford,Colon,CCPA-250916-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Colon,CCPA-250916-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Colon,CCPA-250916-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-2,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A01,2048,2048,3072,3072
Validation,Stanford,Lymph_Node,CCPA-250916-2,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A02,3072,2048,0,3072
Validation,Stanford,Lymph_Node,CCPA-250916-2,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A03,2048,3072,3072,0
Validation,Stanford,Lymph_Node,CCPA-250916-2,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T2, A04,3072,3072,0,0
Validation,Stanford,Colon,CCPA-250916-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",, A01,1024,1024,0,0
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,3072,2048,9009,26003
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,3072,2048,9009,28051
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,3072,2048,12081,28051
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,3072,2048,12081,26003
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,3072,2048,7997,5978
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,3072,2048,7997,8026
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,3072,2048,11069,8026
Validation,Stanford,Lymph_Node,CCPA-250916-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,3072,2048,11069,5978
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,3072,2048,8037,24980
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,3072,2048,8037,27028
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,3072,2048,11109,27028
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,3072,2048,11109,24980
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,3072,2048,7993,4990
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,3072,2048,7993,7038
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,3072,2048,11065,7038
Validation,Stanford,Lymph_Node,CCPA-250916-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,3072,2048,11065,4990
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,3072,2048,6998,24990
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,3072,2048,6998,27038
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,3072,2048,10070,27038
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,3072,2048,10070,24990
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,3072,2048,6004,4006
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,3072,2048,6004,6054
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,3072,2048,9076,6054
Validation,Stanford,Lymph_Node,CCPA-250916-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,3072,2048,9076,4006
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,3072,2048,7994,24990
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,3072,2048,7994,27038
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,3072,2048,11066,27038
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,3072,2048,11066,24990
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,3072,2048,9004,4989
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,3072,2048,9004,7037
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,3072,2048,12076,7037
Validation,Stanford,Lymph_Node,CCPA-250916-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,3072,2048,12076,4989
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,1024,1024,27673,22172
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,1024,1536,27673,23196
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,1536,1536,28697,23196
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,1536,1024,28697,22172
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,1024,1024,18850,17004
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,1024,1536,18850,18028
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,1536,1536,19874,18028
Validation,Stanford,Endometrial_Cancer,CCPA-250916-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,1536,1024,19874,17004
Validation,Stanford,Lymph_Node,CCPA-250916-3,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",MIBI,0.390625,[12] #HH3,"[1, 20, 21] # SMA, CD45, CD31",T3, A01,2048,2048,0,0
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,1024,1024,28288,21496
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,1024,1536,28288,22520
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,1536,1536,29312,22520
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,1536,1024,29312,21496
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,1024,1024,19498,16493
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,1024,1536,19498,17517
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,1536,1536,20522,17517
Validation,Stanford,Endometrial_Cancer,CCPA-250916-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,1536,1024,20522,16493
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,1024,1024,23157,20508
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,1024,1536,23157,21532
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,1536,1536,24181,21532
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,1536,1024,24181,20508
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,1024,1024,14488,15500
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,1024,1536,14488,16524
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,1536,1536,15512,16524
Validation,Stanford,Endometrial_Cancer,CCPA-250916-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,1536,1024,15512,15500
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A01,1024,1024,28492,22009
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A02,1024,1536,28492,23033
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A03,1536,1536,29516,23033
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV1, A04,1536,1024,29516,22009
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A05,1024,1024,19496,17002
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A06,1024,1536,19496,18026
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A07,1536,1536,20520,18026
Validation,Stanford,Endometrial_Cancer,CCPA-250916-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",RareCyte_Orion,0.325,[0] #DAPI,"[16, 17, 18, 9, 12 ] # CD31, SMA, HLA-ABC, CD8, CD3",FOV2, A08,1536,1024,20520,17002
Validation,Stanford,Tonsil,CCPA-250916-33,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,1024,512,0,1488
Validation,Stanford,Tonsil,CCPA-250916-33,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,1024,1024,976,0
Validation,Stanford,Tonsil,CCPA-250916-34,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,1024,1024,976,0
Validation,Stanford,Tonsil,CCPA-250916-34,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,1024,512,0,1488
Validation,Stanford,Tonsil,CCPA-250916-35,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,1024,512,0,1488
Validation,Stanford,Tonsil,CCPA-250916-35,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV2, A02,1024,1024,976,0
Validation,Stanford,Tonsil,CCPA-250916-36,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",IMC,1,[37] #DNA1,"[0,2,3,4,17,21,22,23,25] #  ASMA, CD3, CD4, CD8, CD20, CD45RA, CD45RO, CD31, panCK",FOV1, A01,1024,1024,976,0
